rownames,PredictGroup,PredictDate,PredictValue,PredictValue_StdPlus,PredictValue_StdMinus,PredictValue_StdPlus2,PredictValue_StdMinus2,PredictMessage
420B06|VAEAGLS131,420B06|VAEAGLS,2017-06-26,103.9874140406223,106.56755726321437,104.04832662221868,107.70125034436191,102.91463354107114,XGB
420B06|VAEAGLS132,420B06|VAEAGLS,2017-07-03,94.02482560318117,99.88436147026175,94.16315879860042,102.458991906696,91.58852836216617,XGB
105,420B06|VAEAGLS,2017-07-10,94.61395150337216,108.61890150592325,94.944583404855,114.77255793115013,88.79092697962811,XGB
215,420B06|VAEAGLS,2017-07-17,104.55451637912347,104.46954093113753,100.95511506560821,106.0510873854875,99.37356861125824,XGB
325,420B06|VAEAGLS,2017-07-24,101.62105378229126,103.41867859138024,101.66349249922159,104.20853970866968,100.87363138193216,XGB
435,420B06|VAEAGLS,2017-07-31,100.66963240818086,105.41930498800784,100.78176371005648,107.50627089529435,98.69479780276997,XGB
545,420B06|VAEAGLS,2017-08-07,108.68147012126542,108.52582809620779,102.08876454914136,111.42260709193005,99.1919855534191,XGB
655,420B06|VAEAGLS,2017-08-14,107.55493861175319,107.34550570442892,98.68375170325837,111.24343010322391,94.78582730446337,XGB
765,420B06|VAEAGLS,2017-08-21,106.05397378373209,107.51412947694526,106.0884454564778,108.15570952269594,105.44686541072711,XGB
875,420B06|VAEAGLS,2017-08-28,103.67844743919636,103.56713248212121,98.96335370086742,105.6389047392967,96.89158144369192,XGB
985,420B06|VAEAGLS,2017-09-04,95.24047386291977,104.7915650938457,95.46595809916066,108.98823369390564,91.26928949910072,XGB
1095,420B06|VAEAGLS,2017-09-11,104.96383237942928,105.37003534738297,104.97342210732249,105.54851749142769,104.79493996327777,XGB
1205,420B06|VAEAGLS,2017-09-18,101.24448246697739,101.17539804068292,98.31819516115593,102.46118390055733,97.03240930128152,XGB
1315,420B06|VAEAGLS,2017-09-25,100.34900176815836,107.78144663646339,100.52446854090846,111.04719996729705,97.2587152100748,XGB
1425,420B06|VAEAGLS,2017-10-02,102.8972058534116,106.40426480896286,102.98000126295432,107.94523681325752,101.43902925865966,XGB
1535,420B06|VAEAGLS,2017-10-09,104.23117443622368,104.1055163956362,98.9085344612133,106.44423932398837,96.56981153286114,XGB
1645,420B06|VAEAGLS,2017-10-16,105.51720310286055,105.50119593720589,104.83916945374611,105.79911818045795,104.54124721049405,XGB
1755,420B06|VAEAGLS,2017-10-23,109.39221758598114,109.21586919935979,101.92242920020814,112.49803095551202,98.64026744405591,XGB
420B06|WALLING53,420B06|WALLING,2015-12-28,0.003910631222311167,0.04630311285384062,0.004911442136156324,0.06493001026694495,-0.013715455276948008,XGB
420B06|WALLING54,420B06|WALLING,2016-01-04,0.003910631222311167,0.04397380786195237,0.004856451397991519,0.061577228388167767,-0.01274696912822388,XGB
420B06|WALLING55,420B06|WALLING,2016-01-11,0.003910631222311167,0.04397380786195237,0.004856451397991519,0.061577228388167767,-0.01274696912822388,XGB
420B06|WALLING56,420B06|WALLING,2016-01-18,0.003910631222311167,0.04397380786195237,0.004856451397991519,0.061577228388167767,-0.01274696912822388,XGB
420B06|WALLING57,420B06|WALLING,2016-01-25,0.003910631222311167,0.04397380786195237,0.004856451397991519,0.061577228388167767,-0.01274696912822388,XGB
420B06|WALLING58,420B06|WALLING,2016-02-01,0.005817989133106494,0.044017798637986175,0.006719818532753042,0.06080247142577386,-0.010064854255034644,XGB
420B06|WALLING59,420B06|WALLING,2016-02-08,0.008679032820509747,0.055730365453975195,0.009789830900693571,0.07640432254219555,-0.01088412618752678,XGB
420B06|WALLING60,420B06|WALLING,2016-02-15,0.008679032820509747,0.055730365453975195,0.009789830900693571,0.07640432254219555,-0.01088412618752678,XGB
420B06|WALLING61,420B06|WALLING,2016-02-22,0.015354833256992606,0.05402087206224182,0.016267669499225534,0.07101040205618343,-7.218604947160784e-4,XGB
420B06|WALLING62,420B06|WALLING,2016-02-29,0.015354833256992606,0.054952602722539885,0.016289665999022256,0.07235152727792439,-0.0011092585563622498,XGB
420B06|WALLING63,420B06|WALLING,2016-03-07,0.015354833256992606,0.054952602722539885,0.016289665999022256,0.07235152727792439,-0.0011092585563622498,XGB
420B06|WALLING64,420B06|WALLING,2016-03-14,0,0.05506432875260654,0.001299970632957212,0.0792591284746734,-0.02289482908910965,XGB
420B06|WALLING65,420B06|WALLING,2016-03-21,1.3136907595778666,1.2846921293791798,0.08536292958425062,1.8244089753478094,-0.45435391638437905,XGB
420B06|WALLING66,420B06|WALLING,2016-03-28,72.35403297339303,70.68657951203497,1.7238177607436285,101.72089791940573,-29.310500646627133,XGB
420B06|WALLING67,420B06|WALLING,2016-04-04,74.60782038793309,72.88839719441525,1.7762643570519998,104.88996611448032,-30.22530456301307,XGB
420B06|WALLING68,420B06|WALLING,2016-04-11,54.16930439520684,53.648927800157544,32.12712345780158,63.334075432014146,22.441975825944983,XGB
420B06|WALLING69,420B06|WALLING,2016-04-18,20.82380326106943,20.80701417680543,20.112648999634395,21.1194893366175,19.800173839822325,XGB
420B06|WALLING70,420B06|WALLING,2016-04-25,22.140869384440407,22.121542553994455,21.32222093312817,22.481249750485834,20.96251373663679,XGB
420B06|WALLING71,420B06|WALLING,2016-05-02,27.6632948009958,27.66311397174187,27.65563521143721,27.666479530525955,27.652269652653125,XGB
420B06|WALLING72,420B06|WALLING,2016-05-09,26.80120723858613,27.172934295225694,26.809983051677,27.336268015810493,26.646649331092203,XGB
420B06|WALLING73,420B06|WALLING,2016-05-16,26.123311607926098,26.62152052648483,26.135073432284543,26.840429306040335,25.916164652729037,XGB
420B06|WALLING74,420B06|WALLING,2016-05-23,22.430910402166433,22.247925481897475,14.680010842583108,25.65360510713213,11.274331217348454,XGB
420B06|WALLING75,420B06|WALLING,2016-05-30,20.18147335932815,20.172835861508986,19.815605079340514,20.333595285250055,19.654845655599445,XGB
420B06|WALLING76,420B06|WALLING,2016-06-06,18.85235708571315,25.175331802840496,19.001631246161487,27.95359334518876,16.223369703813223,XGB
420B06|WALLING77,420B06|WALLING,2016-06-13,20.14936747585284,25.670094048496246,20.27970198786091,28.095854550281658,17.8539414860755,XGB
420B06|WALLING78,420B06|WALLING,2016-06-20,23.035142323746527,24.295988568992946,23.06490865575538,24.849993731229908,22.51090349351842,XGB
420B06|WALLING79,420B06|WALLING,2016-06-27,24.670160577559272,24.48290641470806,16.73842387357137,27.968044349710492,13.25328593856894,XGB
420B06|WALLING80,420B06|WALLING,2016-07-04,21.42659836695418,21.411393411370106,20.782544838571205,21.694385077345494,20.499553172595817,XGB
420B06|WALLING81,420B06|WALLING,2016-07-11,19.82641904127786,19.784397806105858,18.046477979964834,20.566488834383637,17.264386951687055,XGB
420B06|WALLING82,420B06|WALLING,2016-07-18,15.34297321489737,15.489136928918064,15.346423879604181,15.553360027019425,15.282200781502821,XGB
420B06|WALLING83,420B06|WALLING,2016-07-25,24.531407343554292,24.62256953321183,24.533559520327813,24.662625427307965,24.49350362623168,XGB
420B06|WALLING84,420B06|WALLING,2016-08-01,16.562318547387576,22.78625669576934,16.709254631010594,25.521002408537157,13.974508918242776,XGB
420B06|WALLING85,420B06|WALLING,2016-08-08,19.401003056063132,19.39558876378961,19.171663744732918,19.49635851494668,19.070893993575847,XGB
420B06|WALLING86,420B06|WALLING,2016-08-15,6.522473024109445,6.704883461185177,6.5267794093267915,6.78503306242867,6.446629808083299,XGB
420B06|WALLING87,420B06|WALLING,2016-08-22,18.272930701075666,18.26702978052952,18.022978724732248,18.376856562127713,17.913151943134054,XGB
420B06|WALLING88,420B06|WALLING,2016-08-29,12.896593793283955,19.656139860789935,13.05617462499369,22.626227157235007,10.086087328548617,XGB
420B06|WALLING89,420B06|WALLING,2016-09-05,19.552673880598263,19.457000680004363,15.500135741077122,21.23765161815114,13.719484802930344,XGB
420B06|WALLING90,420B06|WALLING,2016-09-12,15.54730644756853,26.011328653561485,15.794343356553988,30.60913139258562,11.196540617529852,XGB
420B06|WALLING91,420B06|WALLING,2016-09-19,12.196987736379356,12.447397277297314,12.20289945920936,12.557425108894517,12.092871627612158,XGB
420B06|WALLING92,420B06|WALLING,2016-09-26,16.428055906218788,16.506185218342257,16.429900399988792,16.540514576423476,16.395571041907573,XGB
420B06|WALLING93,420B06|WALLING,2016-10-03,14.903941155554207,14.880089924401778,13.893647538117529,15.32400438387307,13.449733078646236,XGB
420B06|WALLING94,420B06|WALLING,2016-10-10,20.77853495971999,20.777187859616788,20.721474314606326,20.802259823841393,20.69640235038172,XGB
420B06|WALLING95,420B06|WALLING,2016-10-17,15.971114209783195,15.919751128125057,13.795469974084682,16.87571078007492,12.839510322134815,XGB
420B06|WALLING96,420B06|WALLING,2016-10-24,13.08497613514453,13.084218522409802,13.052885074289346,13.09831906277502,13.038784533924128,XGB
420B06|WALLING97,420B06|WALLING,2016-10-31,16.000666259086188,16.80559100291687,16.01966909726518,17.15926811856495,15.6659919816171,XGB
420B06|WALLING98,420B06|WALLING,2016-11-07,19.864350454928967,19.925164229791292,19.86578615973444,19.951885287442742,19.83906510208299,XGB
420B06|WALLING99,420B06|WALLING,2016-11-14,13.59426680103104,13.583913396334689,13.15571590960686,13.776608944002465,12.963020361939083,XGB
420B06|WALLING100,420B06|WALLING,2016-11-21,14.146367876103,18.989229112992486,14.260699196034784,21.117141326991018,12.132786982036249,XGB
420B06|WALLING101,420B06|WALLING,2016-11-28,13.101400871362102,13.162283348010266,13.102838198094258,13.189034592644589,13.076086953459935,XGB
420B06|WALLING102,420B06|WALLING,2016-12-05,15.00218652441572,14.949268587451584,12.76068152112633,15.934166902915576,11.775783205662337,XGB
420B06|WALLING103,420B06|WALLING,2016-12-12,12.258769223083732,12.257711663522707,12.213972974716773,12.277394755682208,12.194289882557273,XGB
420B06|WALLING104,420B06|WALLING,2016-12-19,19.015607921794185,18.930880956569055,15.426731874068267,20.507802698268144,13.849810132369178,XGB
420B06|WALLING105,420B06|WALLING,2016-12-26,16.89781029915241,16.849893383657545,14.86813922756973,17.741713663520507,13.976318947706766,XGB
420B06|WALLING106,420B06|WALLING,2017-01-02,18.674074300676466,18.84777059922409,18.67817496061876,18.92409128179711,18.601854278045742,XGB
420B06|WALLING107,420B06|WALLING,2017-01-09,14.800866337032744,17.162145547718794,14.856611929499609,18.199671635562453,13.819085841655948,XGB
420B06|WALLING108,420B06|WALLING,2017-01-16,15.909106146437011,15.76070317432633,9.623033340640482,18.522750329352778,6.860986185614034,XGB
420B06|WALLING109,420B06|WALLING,2017-01-23,17.75595083689859,17.8009923964918,17.757014187820324,17.82078327632661,17.737223307985516,XGB
420B06|WALLING110,420B06|WALLING,2017-01-30,11.333889467921608,11.332866240002787,11.290547443815498,11.351910358337683,11.271503325480602,XGB
420B06|WALLING111,420B06|WALLING,2017-02-06,17.202854785376303,17.127431612984896,14.008070030372078,18.531192978164178,12.604308665192796,XGB
420B06|WALLING112,420B06|WALLING,2017-02-13,12.418549770987738,12.412994458520417,12.183237107556122,12.516388850003388,12.079842716073152,XGB
420B06|WALLING113,420B06|WALLING,2017-02-20,7.162926418112079,17.604092179450728,7.409423727187804,22.191851990261682,2.821663916376849,XGB
420B06|WALLING114,420B06|WALLING,2017-02-27,13.941833034070441,13.899787125575955,12.160846856886081,14.682337368916665,11.378296613545372,XGB
420B06|WALLING115,420B06|WALLING,2017-03-06,15.265511648587221,16.423497696635785,15.292849634719778,16.932306959332127,14.784040372023437,XGB
420B06|WALLING116,420B06|WALLING,2017-03-13,21.666257123279593,21.657562127216153,21.297953325023258,21.81939169705844,21.13612375518097,XGB
420B06|WALLING117,420B06|WALLING,2017-03-20,13.905572296798255,15.706736781197469,13.948094579152121,16.498153201841223,13.156678158508369,XGB
420B06|WALLING118,420B06|WALLING,2017-03-27,10.249427772375043,10.249161125259986,10.23813309845538,10.254123909327328,10.233170314388039,XGB
420B06|WALLING119,420B06|WALLING,2017-04-03,27.25518249700349,26.90168487484072,12.281683260520149,33.480913630954205,5.7024545044066635,XGB
420B06|WALLING120,420B06|WALLING,2017-04-10,21.6214386103685,21.777549835487793,21.62512411807789,21.846143785721846,21.556530167843835,XGB
420B06|WALLING121,420B06|WALLING,2017-04-17,23.988300820491986,23.983278745503043,23.77557510100226,24.07674862510351,23.682105221401795,XGB
420B06|WALLING122,420B06|WALLING,2017-04-24,23.517711239748337,23.710354973578752,23.522259214858103,23.795000998751945,23.43761318968491,XGB
420B06|WALLING123,420B06|WALLING,2017-05-01,18.533218961124476,19.84267641593669,18.56413291712693,20.418040931975565,17.988768401088056,XGB
420B06|WALLING124,420B06|WALLING,2017-05-08,14.435591547900685,14.429523254501074,14.178549969997224,14.542465146983943,14.065608077514355,XGB
420B06|WALLING125,420B06|WALLING,2017-05-15,22.996605177170295,22.990429434208643,22.735012236444838,23.105371156970666,22.620070513682816,XGB
420B06|WALLING126,420B06|WALLING,2017-05-22,26.437486265257576,26.437068598494186,26.419794681013066,26.44484213078376,26.412021148723493,XGB
420B06|WALLING127,420B06|WALLING,2017-05-29,22.257363367017433,22.096875664071895,15.459403927240878,25.083841470975372,12.472438120337403,XGB
420B06|WALLING128,420B06|WALLING,2017-06-05,8.670606503689669,8.74719969673453,8.672414732426827,8.780854097101779,8.638760332059578,XGB
420B06|WALLING129,420B06|WALLING,2017-06-12,8.235901852972347,14.671199827859894,8.387827765286076,17.49881525841858,5.560212334727388,XGB
420B06|WALLING130,420B06|WALLING,2017-06-19,34.69266765189764,34.68865114011,34.52253571206289,34.76340567365062,34.44778117852227,XGB
420B06|WALLING131,420B06|WALLING,2017-06-26,24.57830774290869,24.44124911235206,18.77276006358597,26.992157596303645,16.221851579634386,XGB
420B06|WALLING132,420B06|WALLING,2017-07-03,17.922909056005437,17.918610665461234,17.740837258356645,17.998611471408417,17.660836452409463,XGB
106,420B06|WALLING,2017-07-10,18.46474116069112,21.51151299482112,18.536670011898675,22.850238736068267,17.19794427065153,XGB
216,420B06|WALLING,2017-07-17,23.494773086777286,23.421946599453676,20.409979062805874,24.777378968912718,19.054546693346833,XGB
326,420B06|WALLING,2017-07-24,17.65792417921341,17.635226925536276,16.696510892964138,18.057663781444273,16.274074037056142,XGB
436,420B06|WALLING,2017-07-31,20.06570234528226,21.685028027721533,20.10393173770475,22.396546018750577,19.392413746675707,XGB
546,420B06|WALLING,2017-08-07,22.11552517178643,22.025153717687026,18.287559114537494,23.707129584751854,16.605583247472666,XGB
656,420B06|WALLING,2017-08-14,18.55361749378403,18.550772437701305,18.433106230308347,18.603724066280073,18.38015460172958,XGB
766,420B06|WALLING,2017-08-21,26.39099018265847,26.179379612049754,17.42756152349077,30.117834254908377,13.489106880632146,XGB
876,420B06|WALLING,2017-08-28,20.156177730339095,20.081877603501077,17.008963088065236,21.464737064011032,15.62610362755528,XGB
986,420B06|WALLING,2017-09-04,24.19242039280539,24.052961067709127,18.285183775276444,26.648550809919634,15.689594033065937,XGB
1096,420B06|WALLING,2017-09-11,20.855930370217607,20.817150580208722,19.213290873701776,21.538912463701692,18.491528990208806,XGB
1206,420B06|WALLING,2017-09-18,24.107447015404887,23.925726648432192,16.410111572321807,27.30787065450339,13.02796756625061,XGB
1316,420B06|WALLING,2017-09-25,20.2700130002994,20.112032805913127,13.578266941161491,23.052329352869727,10.637970394204894,XGB
1426,420B06|WALLING,2017-10-02,22.139894595410283,22.053351026449313,18.47407060533289,23.66408304235666,16.863338589425545,XGB
1536,420B06|WALLING,2017-10-09,24.48841719679035,24.375746723209282,19.71590631024325,26.472747589054308,17.618905444398223,XGB
1646,420B06|WALLING,2017-10-16,23.542602157521173,23.426070218112244,18.60652678849911,25.594939932352844,16.43765707425851,XGB
1756,420B06|WALLING,2017-10-23,24.78889745274637,24.574780300220848,15.719294663784442,28.559886956537717,11.734188007467571,XGB
420B06|WANTZMD53,420B06|WANTZMD,2015-12-28,40.50664855591549,53.22335623175675,40.80686735274796,58.81096988856511,35.2192536959396,XGB
420B06|WANTZMD54,420B06|WANTZMD,2016-01-04,4.464166656853877,4.460742421842679,4.319122455390743,4.524473615607236,4.255391261626186,XGB
420B06|WANTZMD55,420B06|WANTZMD,2016-01-11,0.5786667622596724,0.5694472486376383,0.18814537958200223,0.7410390369171531,0.016553591302487403,XGB
420B06|WANTZMD56,420B06|WANTZMD,2016-01-18,72.83735650663152,72.83374637406914,72.68443803200117,72.90093745677729,72.61724694929302,XGB
420B06|WANTZMD57,420B06|WANTZMD,2016-01-25,31.35000261682535,31.214068011929747,25.592066565762572,33.7440563496399,23.06207822805242,XGB
420B06|WANTZMD58,420B06|WANTZMD,2016-02-01,42.306755727602194,42.00008957252315,29.31694999471689,47.70770020276876,23.609339364471282,XGB
420B06|WANTZMD59,420B06|WANTZMD,2016-02-08,32.19523713574222,41.78856985443652,32.42171861820104,46.00379900648484,28.206489466152714,XGB
420B06|WANTZMD60,420B06|WANTZMD,2016-02-15,24.259818084724884,33.225618034203364,24.471484637270294,37.165114601942435,20.531988069531224,XGB
420B06|WANTZMD61,420B06|WANTZMD,2016-02-22,74.34959529688285,74.34331034883405,74.08337663256964,74.46028457536595,73.96640240603774,XGB
420B06|WANTZMD62,420B06|WANTZMD,2016-02-29,46.854354282291524,46.359929402330835,25.91143953990948,55.562068777620496,16.70930016461982,XGB
420B06|WANTZMD63,420B06|WANTZMD,2016-03-07,24.11477202887204,39.13300148007974,24.469325651659258,45.7318843137294,17.8704428180096,XGB
420B06|WANTZMD64,420B06|WANTZMD,2016-03-14,24.377530487178774,24.373711711389365,24.215774275023318,24.444786021120528,24.144699965292155,XGB
420B06|WANTZMD65,420B06|WANTZMD,2016-03-21,33.33774755839545,37.013904937603044,33.424535080251374,38.629177357182215,31.8092626606722,XGB
420B06|WANTZMD66,420B06|WANTZMD,2016-03-28,78.44391299785684,78.44060418352751,78.30375780096847,78.5021871900862,78.24217479440978,XGB
420B06|WANTZMD67,420B06|WANTZMD,2016-04-04,64.7834192451121,64.16390478723575,38.54194354508458,75.69418697456916,27.011661357751166,XGB
420B06|WANTZMD68,420B06|WANTZMD,2016-04-11,40.84557571918617,40.922187591285,40.84738438890249,40.95585019907037,40.813721781117124,XGB
420B06|WANTZMD69,420B06|WANTZMD,2016-04-18,35.073133496698574,35.1536604237785,35.075034593883224,35.189043273566526,35.039651744095195,XGB
420B06|WANTZMD70,420B06|WANTZMD,2016-04-25,66.69469869767727,66.69297428276407,66.62165570172117,66.72506875659663,66.58956122788861,XGB
420B06|WANTZMD71,420B06|WANTZMD,2016-05-02,29.306691406770597,29.514812353048146,29.311604771273405,29.606258934296335,29.220158190025217,XGB
420B06|WANTZMD72,420B06|WANTZMD,2016-05-09,39.414694711584616,39.40689996264685,39.084523700661904,39.551974308675796,38.939449354632956,XGB
420B06|WANTZMD73,420B06|WANTZMD,2016-05-16,43.30970832324556,42.94680951381242,27.93799234755584,49.70101133269328,21.183790528674983,XGB
420B06|WANTZMD74,420B06|WANTZMD,2016-05-23,51.84652919916903,51.842908738561995,51.693173247851824,51.91029204482142,51.6257899415924,XGB
420B06|WANTZMD75,420B06|WANTZMD,2016-05-30,45.72831319784996,45.80089987080032,45.730026839790526,45.83279384016869,45.69813287042216,XGB
420B06|WANTZMD76,420B06|WANTZMD,2016-06-06,39.888626486830844,39.973403736801764,39.89062792656146,40.010654142472724,39.8533775208905,XGB
420B06|WANTZMD77,420B06|WANTZMD,2016-06-13,40.310686879063496,40.306488413033776,40.13284769727284,40.38462944341831,40.0547066668883,XGB
420B06|WANTZMD78,420B06|WANTZMD,2016-06-20,41.006890218582384,41.00450902380405,40.90602725385523,41.048827356311314,40.86170892134796,XGB
420B06|WANTZMD79,420B06|WANTZMD,2016-06-27,44.408742135003195,65.09006151145779,44.89699121474753,74.1772580983722,35.809794627833114,XGB
420B06|WANTZMD80,420B06|WANTZMD,2016-07-04,53.579840760045954,53.70352957077105,53.582760832354296,53.757877386701026,53.528413016424324,XGB
420B06|WANTZMD81,420B06|WANTZMD,2016-07-11,33.16579775798732,33.16724162739092,33.165831845169805,33.16787605137895,33.16519742118178,XGB
420B06|WANTZMD82,420B06|WANTZMD,2016-07-18,41.79943141943386,44.05279625540752,41.852629345903914,45.042905680913776,40.86251992039766,XGB
420B06|WANTZMD83,420B06|WANTZMD,2016-07-25,49.78313365825943,50.03012378169313,49.788964654738784,50.1386491502063,49.680439286225614,XGB
420B06|WANTZMD84,420B06|WANTZMD,2016-08-01,31.26787762402114,31.30679120730035,31.268796304347077,31.32388950623973,31.251698005407697,XGB
420B06|WANTZMD85,420B06|WANTZMD,2016-08-08,38.1228910356117,38.1201054734859,38.00489982506652,38.17194981214897,37.95305548640345,XGB
420B06|WANTZMD86,420B06|WANTZMD,2016-08-15,35.29822193434097,35.292802890626696,35.068681360852246,35.39366107467176,34.96782317680718,XGB
420B06|WANTZMD87,420B06|WANTZMD,2016-08-22,25.33193968258638,25.391646479001952,25.33334925360425,25.41788113969874,25.307114592907464,XGB
420B06|WANTZMD88,420B06|WANTZMD,2016-08-29,40.82522705039355,41.081264051755895,40.83127162753199,41.19376454181421,40.718771137473674,XGB
420B06|WANTZMD89,420B06|WANTZMD,2016-09-05,31.198543649828935,35.999265213924666,31.311880127212824,38.10866161257241,29.202483728565078,XGB
420B06|WANTZMD90,420B06|WANTZMD,2016-09-12,34.256118548967834,34.18697175645417,31.32718952654903,35.47391836422913,30.040242918774076,XGB
420B06|WANTZMD91,420B06|WANTZMD,2016-09-19,43.73166416138997,43.73032120433293,43.67477900797582,43.75531605899098,43.649784153317775,XGB
420B06|WANTZMD92,420B06|WANTZMD,2016-09-26,32.056449156936424,59.41845011351151,32.70241721844323,71.44108160900575,20.679785722948992,XGB
420B06|WANTZMD93,420B06|WANTZMD,2016-10-03,31.778929180709838,37.21519369307461,31.90726969405401,39.60384228087055,29.518621106258067,XGB
420B06|WANTZMD94,420B06|WANTZMD,2016-10-10,33.92032311201456,34.231511088472274,33.92766970535163,34.368244449921875,33.79093634390203,XGB
420B06|WANTZMD95,420B06|WANTZMD,2016-10-17,36.26280590225883,36.33039066131685,36.26440145792983,36.36008683208139,36.23470528716528,XGB
420B06|WANTZMD96,420B06|WANTZMD,2016-10-24,35.97378097810838,38.71623087178306,36.03852533084808,39.921240129652595,34.83351607297855,XGB
420B06|WANTZMD97,420B06|WANTZMD,2016-10-31,29.157986211288062,38.40226008047184,29.376227036613365,42.4641157301741,25.314371386911102,XGB
420B06|WANTZMD98,420B06|WANTZMD,2016-11-07,34.94580250571289,34.783334105510896,28.063944428441125,37.80716426320435,25.040114270747672,XGB
420B06|WANTZMD99,420B06|WANTZMD,2016-11-14,54.52072725785092,53.979020669748316,31.57504764132016,64.06115796961313,21.492910341455335,XGB
420B06|WANTZMD100,420B06|WANTZMD,2016-11-21,24.753714722056657,24.746627034919886,24.453493528823326,24.878541684696792,24.32157887904642,XGB
420B06|WANTZMD101,420B06|WANTZMD,2016-11-28,42.84714627648327,42.75702123407499,39.02961775837908,44.43441093483362,37.35222805762045,XGB
420B06|WANTZMD102,420B06|WANTZMD,2016-12-05,30.986636785271912,31.713073394382786,31.003786658519108,32.03226348833962,30.684596564562266,XGB
420B06|WANTZMD103,420B06|WANTZMD,2016-12-12,29.10645972041425,29.207617883618912,29.10884788430236,29.252065923837204,29.06439984408407,XGB
420B06|WANTZMD104,420B06|WANTZMD,2016-12-19,36.05628072541367,36.006119321859785,33.931537330480126,36.939713575449375,32.997943076890536,XGB
420B06|WANTZMD105,420B06|WANTZMD,2016-12-26,53.43867974659156,52.99424527366915,34.61326530602054,61.26597294914655,26.341537630543137,XGB
420B06|WANTZMD106,420B06|WANTZMD,2017-01-02,29.59778388497739,34.4141852341233,29.711490534132334,36.530471197532265,27.595204570723368,XGB
420B06|WANTZMD107,420B06|WANTZMD,2017-01-09,34.0978225328015,33.9812318585586,29.159259265879943,36.15119473406659,26.98929639037195,XGB
420B06|WANTZMD108,420B06|WANTZMD,2017-01-16,28.62910360431033,28.624398073899908,28.429786122125837,28.711976487580877,28.342207708444867,XGB
420B06|WANTZMD109,420B06|WANTZMD,2017-01-23,35.87152993025643,35.87126791241107,35.86043134355751,35.87614453741425,35.85555471855433,XGB
420B06|WANTZMD110,420B06|WANTZMD,2017-01-30,39.152538687453216,39.07703729045818,35.95444048429738,40.482254556694166,34.54922321806139,XGB
420B06|WANTZMD111,420B06|WANTZMD,2017-02-06,37.859576152708314,37.95047371574555,37.86172208211911,37.99041333514582,37.82178246271884,XGB
420B06|WANTZMD112,420B06|WANTZMD,2017-02-13,57.32322238545726,56.731080407665985,32.24119383290102,67.75191133759054,21.220362902976458,XGB
420B06|WANTZMD113,420B06|WANTZMD,2017-02-20,34.17918661760177,34.17789007031704,34.12426729548795,34.20202115535006,34.10013621045493,XGB
420B06|WANTZMD114,420B06|WANTZMD,2017-02-27,113.27709864476083,111.71208881969254,46.98620458619031,140.8397462610437,17.858547144839157,XGB
420B06|WANTZMD115,420B06|WANTZMD,2017-03-06,56.58335833798037,56.621750517941706,56.58426470890353,56.638619716678896,56.56739551016634,XGB
420B06|WANTZMD116,420B06|WANTZMD,2017-03-13,31.962457970081914,31.94302481027207,31.139305605449728,32.304710988133245,30.77761942758855,XGB
420B06|WANTZMD117,420B06|WANTZMD,2017-03-20,68.88358338980424,68.87373450227068,68.46640290337888,69.05704007496483,68.28309733068473,XGB
420B06|WANTZMD118,420B06|WANTZMD,2017-03-27,42.21878856520266,42.489251711559454,42.22517371790543,42.608090927555395,42.10633450190949,XGB
420B06|WANTZMD119,420B06|WANTZMD,2017-04-03,28.374081161827007,38.52498474739076,28.613725898413183,42.985205816354565,24.153504829449375,XGB
420B06|WANTZMD120,420B06|WANTZMD,2017-04-10,29.550653717499017,29.54604585505634,29.355473268066056,29.631806491582214,29.269712631540184,XGB
420B06|WANTZMD121,420B06|WANTZMD,2017-04-17,43.020209992970194,43.129538864825285,43.02279105272277,43.17757704522803,42.97475287232003,XGB
420B06|WANTZMD122,420B06|WANTZMD,2017-04-24,34.117546571583944,34.11802830451791,34.11755794443968,34.11823997388937,34.11734627506822,XGB
420B06|WANTZMD123,420B06|WANTZMD,2017-05-01,39.5435669028534,39.48429404625311,37.03287936945914,40.587468885777305,35.929704529934945,XGB
420B06|WANTZMD124,420B06|WANTZMD,2017-05-08,42.71935616149494,42.976344969999474,42.72542320910313,43.08926367605535,42.61250450304725,XGB
420B06|WANTZMD125,420B06|WANTZMD,2017-05-15,39.83160443347083,39.96821291017588,39.83482951605973,40.02823751792266,39.774804908312944,XGB
420B06|WANTZMD126,420B06|WANTZMD,2017-05-22,53.48941515765,53.68131903410312,53.49394566604611,53.76563997221047,53.409624727938755,XGB
420B06|WANTZMD127,420B06|WANTZMD,2017-05-29,32.381301362235945,32.37455818475029,32.09567295456748,32.50006088813418,31.9701702511836,XGB
420B06|WANTZMD128,420B06|WANTZMD,2017-06-05,36.273676788732246,48.290249500949265,36.55736664727679,53.570229784082784,31.27738636414327,XGB
420B06|WANTZMD129,420B06|WANTZMD,2017-06-12,64.01550336915011,64.08291537872718,64.01709484651384,64.11253564483279,63.987474580408225,XGB
420B06|WANTZMD130,420B06|WANTZMD,2017-06-19,43.370403726725726,43.36804007261668,43.27028375199842,43.41203194161029,43.22629188300481,XGB
420B06|WANTZMD131,420B06|WANTZMD,2017-06-26,37.415260057727664,37.268420750075464,31.195421158773044,40.00136528736095,28.46247662148756,XGB
420B06|WANTZMD132,420B06|WANTZMD,2017-07-03,36.09333364791564,37.8981331885149,36.1359417474658,38.691146822068184,35.342928113912514,XGB
107,420B06|WANTZMD,2017-07-10,35.89128780014539,35.80126451733286,32.078069628515046,37.47676028835458,30.402573857493323,XGB
